86;RUE DU BOIS DU PIC, ADRIERS
86;CHEM DU BOIS RIVAULT, ADRIERS
86;CHEM DE LA CAILLERIE, ADRIERS
86;RUE DU CHAFFAUD, ADRIERS
86;RUE DU CHAMP DE FOIRE, ADRIERS
86;RUE DES LIRETTES, ADRIERS
86;RUE DES CHENES, ADRIERS
86;CHEM DES DEUX CHENES, ADRIERS
86;RUE DE L'ECOLE, ADRIERS
86;RUE DE LA FONT NOREE, ADRIERS
86;RUE DE LA FOUINETTE, ADRIERS
86;RUE GARESTIER LAPIERRE, ADRIERS
86;RUE DES JARDINS, ADRIERS
86;PL DU LAVOIR, ADRIERS
86;IMP DU LOGIS, ADRIERS
86;PL DE LA MAIRIE, ADRIERS
86;PL DU MONUMENT AUX MORTS, ADRIERS
86;RUE DU PETIT PARIS, ADRIERS
86;RUE PRINCIPALE, ADRIERS
86;RUE SERPENTINE, ADRIERS
86;RUE DES TILLEULS, ADRIERS
86;RUE DES VIGNES, ADRIERS
86;RUE DU VILLARS, ADRIERS
86;HAM DU GRAND LOGIS, AMBERRE
86;HAM DU MOULIN VERT, AMBERRE
86;HAM DE PITACHON, AMBERRE
86;RES DE BINCY, AMBERRE
86;CITE DES ERABLES, AMBERRE
86;RES DU LIZON, AMBERRE
86;RUE D AMBERRE, AMBERRE
86;RUE D AMBRETTE, AMBERRE
86;RUE DU BACONNET, AMBERRE
86;RUE DE BOURDON, AMBERRE
86;RUE DE CHAMP BLANC, AMBERRE
86;IMP DU CHAMP DORE, AMBERRE
86;RUE DU CHATEAU, AMBERRE
86;RUE DU CHAUSSEUR, AMBERRE
86;RUE DU CLOUZEAU, AMBERRE
86;IMP DES COSSES, AMBERRE
86;CHE DU COUT, AMBERRE
86;RTE DE CUHON, AMBERRE
86;RUE DES DEMOISELLES, AMBERRE
86;RUE DU 19 MARS 1962, AMBERRE
86;RUE DES FALUNS, AMBERRE
86;RUE DE LA FONTAINE ST MARTIN, AMBERRE
86;CHE DE FORGENEAU, AMBERRE
86;RUE DE LA FOSSE AUX LOUPS, AMBERRE
86;CHE DE LA GALIENNE, AMBERRE
86;RUE DE LA GROTTE, AMBERRE
86;RUE DU HUIT MAI 1945, AMBERRE
86;RUE DE LA MAISON COMMUNE, AMBERRE
86;CHE MARCHAND, AMBERRE
86;PL DU ONZE NOVEMBRE, AMBERRE
86;RUE DES PINEAUX, AMBERRE
86;RUE DE PITACHON, AMBERRE
86;RTE DE POITIERS, AMBERRE
86;RUE DE PREPSON, AMBERRE
86;IMP DU PRESBYTERE, AMBERRE
86;RUE DE RIGNY, AMBERRE
86;CHEM DE ROGUELET, AMBERRE
86;PL SAINT PIERRE, AMBERRE
86;RUE DE LA SEIGNEURIE, AMBERRE
86;RUE SENECHAU, AMBERRE
86;RUE DES VARENNES, AMBERRE
86;RUE DU VIGNAUD, AMBERRE
86;RUE DE L ANCIENNE CURE, ANCHE
86;RUE DES AULNES, ANCHE
86;RLE DU CORDONNIER, ANCHE
86;RUE DE LA MERLESSE, ANCHE
86;PL ODILE BIBAUD, ANCHE
86;CHE DES PASSEROSES, ANCHE
86;RTE DU PONT, ANCHE
86;RUE DU RIVAUD, ANCHE
86;RUE DES SAULES, ANCHE
86;RUE DE LA VALLEE DU CLAIN, ANCHE
86;RTE DE LA VERGNEE, ANCHE
86;CITE DES PETITS BREUX, ANGLES-SUR-L ANGLIN
86;PL AIME OCTOBRE, ANGLES-SUR-L ANGLIN
86;RUE DE L'ARCEAU, ANGLES-SUR-L ANGLIN
86;RUE BLANCOISE, ANGLES-SUR-L ANGLIN
86;CHEM DES CERTEAUX, ANGLES-SUR-L ANGLIN
86;RTE DES CERTEAUX, ANGLES-SUR-L ANGLIN
86;PL DU CHAMP DE FOIRE, ANGLES-SUR-L ANGLIN
86;RUE DU CHAMP DE FOIRE, ANGLES-SUR-L ANGLIN
86;RUE DU CHATEAU, ANGLES-SUR-L ANGLIN
86;RUE DE LA CUEILLE, ANGLES-SUR-L ANGLIN
86;RUE DU DONJON, ANGLES-SUR-L ANGLIN
86;RUE DE L'EGLISE, ANGLES-SUR-L ANGLIN
86;RUE D'ENFER, ANGLES-SUR-L ANGLIN
86;RUE DU FOUR BANAL, ANGLES-SUR-L ANGLIN
86;RUE DES FRERES, ANGLES-SUR-L ANGLIN
86;RUE DES GRANDS BREUX, ANGLES-SUR-L ANGLIN
86;RUE JEAN D'AUTON, ANGLES-SUR-L ANGLIN
86;RUE DES MOUSSERONS, ANGLES-SUR-L ANGLIN
86;CHEM DES PETITS BREUX, ANGLES-SUR-L ANGLIN
86;PL LA PLACE, ANGLES-SUR-L ANGLIN
86;RUE DU PONT, ANGLES-SUR-L ANGLIN
86;QUAI PREMIER PRESIDENT PEREVIER, ANGLES-SUR-L ANGLIN
86;RUE DE LA QUEUE DU RENARD, ANGLES-SUR-L ANGLIN
86;RUE DE REMERLE, ANGLES-SUR-L ANGLIN
86;RUE SAINT JEAN, ANGLES-SUR-L ANGLIN
86;RLE SAINT JEAN, ANGLES-SUR-L ANGLIN
86;RTE DE SAINT PIERRE, ANGLES-SUR-L ANGLIN
86;RUE SAINTE CROIX, ANGLES-SUR-L ANGLIN
86;RUE DE TOURNON, ANGLES-SUR-L ANGLIN
86;RTE DE TOURNON, ANGLES-SUR-L ANGLIN
86;RUE TRAVERSIERE, ANGLES-SUR-L ANGLIN
86;RTE DE VICQ, ANGLES-SUR-L ANGLIN
86;RUE VIEILLE RUE, ANGLES-SUR-L ANGLIN
86;CITE DE LA MOYE, ANGLIERS
86;CITE D'OTTANGE, ANGLIERS
86;CITE DE LA VIGNE BRULEE, ANGLIERS
86;CITE LOMER GOUIN, ANGLIERS
86;IMP DES ABEILLES, ANGLIERS
86;RUE D ANGLIERS, ANGLIERS
86;RUE DE L ANCIEN CHATEAU, ANGLIERS
86;RUE DE L ANCIENNE MAIRIE, ANGLIERS
86;ALL AUBERT DE TOURNY, ANGLIERS
86;RUE D AULNAY, ANGLIERS
86;RUE BARRE, ANGLIERS
86;RUE BOURBONNERIE, ANGLIERS
86;RUE BOURG, ANGLIERS
86;RUE DU BOURGNEUF, ANGLIERS
86;RUE BRETONS, ANGLIERS
86;RUE DU CALVAIRE, ANGLIERS
86;IMP DE LA CHARRONNERIE, ANGLIERS
86;RUE DU CLOS DE LA CHASSE, ANGLIERS
86;RUE DE LA CORDONNERIE, ANGLIERS
86;RUE DE LA CROIX, ANGLIERS
86;IMP DE LA CROIX ADELE, ANGLIERS
86;RUE DES FEUILLARDES, ANGLIERS
86;RUE DE LA FONTAINE, ANGLIERS
86;IMP DE LA FORGE, ANGLIERS
86;RUE DE LA FORGE, ANGLIERS
86;IMP DE LA GARANNE, ANGLIERS
86;RUE DE LA GARDE, ANGLIERS
86;RUE DE LA GOGALIERE, ANGLIERS
86;GR DE LA GRAND'RUE, ANGLIERS
86;RUE DE LA GUETTE, ANGLIERS
86;PL DE LA SAINT JEAN, ANGLIERS
86;RUE DE LA SAINT JEAN, ANGLIERS
86;IMP DE L'IMAGE, ANGLIERS
86;RUE DE L'IMAGE, ANGLIERS
86;RUE DES MAINS GUERIES, ANGLIERS
86;ALL DE LA MOYE, ANGLIERS
86;RTE NATIONALE, ANGLIERS
86;RUE DE LA PECHETTE, ANGLIERS
86;RUE DU PRIEURE, ANGLIERS
86;IMP DU PRIEURE, ANGLIERS
86;AV PRINCE DE LA TOUR D'AUVERG, ANGLIERS
86;RUE DE QUEBEC, ANGLIERS
86;PL SAINT ANTOINE, ANGLIERS
86;RUE DE SAINT CASSIEN, ANGLIERS
86;RUE DE SAINT LAUD, ANGLIERS
86;PL SAINT MARTIN, ANGLIERS
86;RUE SAINT MARTIN, ANGLIERS
86;IMP DE SCEVOLLES, ANGLIERS
86;RUE DE SCEVOLLES, ANGLIERS
86;ESP DU SOUVENIR FRANCAIS, ANGLIERS
86;CHE DU STADE, ANGLIERS
86;RUE DE LA TOUR, ANGLIERS
86;RUE DE TRIOU, ANGLIERS
86;IMP DU VIEUX  FOUR, ANGLIERS
86;VEN DES VIEUX LOGIS, ANGLIERS
86;RUE DE L'ABBAYE, ANTIGNY
86;CHEM DE L'ABREUVOIR, ANTIGNY
86;CHEM DES AGNETS, ANTIGNY
86;RUE DES AJONCS, ANTIGNY
86;CHEM DES ALOUETTES, ANTIGNY
86;RTE DES BUISSONS, ANTIGNY
86;RUE DU BAC, ANTIGNY
86;RTE DE BOUSSAC, ANTIGNY
86;RUE DES CORDIERS, ANTIGNY
86;CHEM DE LA CURE, ANTIGNY
86;RUE DE CREUTZWALD, ANTIGNY
86;RUE DU DIX NEUF MARS 1962, ANTIGNY
86;RUE DES ECUREUILS, ANTIGNY
86;RUE DE LA GARTEMPE, ANTIGNY
86;RUE DES GENETS, ANTIGNY
86;IMP DE LA GRANGE AUX DIMES, ANTIGNY
86;RUE DU HUIT MAI, ANTIGNY
86;RUE JEAN GOFFINET, ANTIGNY
86;RUE DE LA LONGERAIE, ANTIGNY
86;PL DE LA MAIRIE, ANTIGNY
86;RUE MARCEL GIRAUDET, ANTIGNY
86;RUE DE LA PETITE RUE, ANTIGNY
86;RUE DES PETITS VALENTINS, ANTIGNY
86;RUE RAOUL GASCHARD, ANTIGNY
86;RUE DE LA REPUBLIQUE, ANTIGNY
86;RUE ROBERT LAJON, ANTIGNY
86;RUE DE LA ROCHE, ANTIGNY
86;CHE DU MOULIN, ANTIGNY
86;PROM DU ROCHENGOUT, ANTIGNY
86;RUE DES VALENTINS, ANTIGNY
86;RUE DES VIEILLES VIGNES, ANTIGNY
86;RUE DU VIEUX CHENE, ANTIGNY
86;CHEM DU VIEUX MUR, ANTIGNY
86;RUE DE LA VIGNE AUX MOINES, ANTIGNY
86;RUE D'ALSACE, ANTRAN
86;RUE D'ANJOU, ANTRAN
86;RTE DE BEL AIR, ANTRAN
86;RTE DE CHATELLERAULT, ANTRAN
86;RUE DE LA CROIX VERTE, ANTRAN
86;RUE DE FRANCHE COMTE, ANTRAN
86;RUE DE LA FONTAINE DES POUPLE, ANTRAN
86;RTE DE LA GATINALIERE, ANTRAN
86;RUE DE GUYENNE, ANTRAN
86;RUE DU LAVOIR, ANTRAN
86;RUE DES LYS, ANTRAN
86;CHE DU MAINE, ANTRAN
86;RUE DU MAINE, ANTRAN
86;RUE DE LA MAIRIE, ANTRAN
86;RUE DES CHENES, ANTRAN
86;RUE DE NORMANDIE, ANTRAN
86;RUE DES ERABLES, ANTRAN
86;IMP DE NORMANDIE, ANTRAN
86;RUE DES PEUPLIERS, ANTRAN
86;RUE DE LA PLACE DE L'EGLISE, ANTRAN
86;RUE DE LA PLAINE, ANTRAN
86;RUE DU POITOU, ANTRAN
86;CHE DES RESSINIERES, ANTRAN
86;IMP DES RESSINIERES, ANTRAN
86;RTE DE LA ROSE, ANTRAN
86;RUE DE LA RIVIERE, ANTRAN
86;IMP DES ROSIERS, ANTRAN
86;IMP DES SABLONS, ANTRAN
86;RTE DES STADES, ANTRAN
86;PL DE TOURAINE, ANTRAN
86;RUE DES TILLEULS, ANTRAN
86;RUE DE TOURAINE, ANTRAN
86;RUE DES VERGNES, ANTRAN
86;RTE DE RICHELIEU, ANTRAN
86;RTE D'USSEAU, ANTRAN
86;RUE TERRASSES DU MOULIN, ANTRAN
86;CHE PRE DU GUE, ANTRAN
86;RTE D'ARCAY, ARCAY
86;RUE DE LA BARBOTIERE, ARCAY
86;RTE DU BOIS BRUNEAU, ARCAY
86;RUE DU BOIS DES DEMOISELLES, ARCAY
86;RUE DU BOURG, ARCAY
86;RTE DE BRIE, ARCAY
86;RTE DE CHASSEIGNES, ARCAY
86;RTE DE CHASSIGNY, ARCAY
86;RUE DE LA COUTURE, ARCAY
86;CHE DE LA CROSSE, ARCAY
86;RUE DES ECOLES, ARCAY
86;PL DE L'EGLISE, ARCAY
86;RUE L'EPICERIE, ARCAY
86;CHE DE LA FOSSE AUX BOEUFS, ARCAY
86;RUE DE LA GARE, ARCAY
86;RTE DE LA GREVE, ARCAY
86;CHE DU MARAIS, ARCAY
86;RTE DE MONCONTOUR, ARCAY
86;RTE NEUVE, ARCAY
86;RUE DU POIZOUX, ARCAY
86;RUE DE LA POSTE, ARCAY
86;RUE DU PRIEURE, ARCAY
86;RUE DE LA PUETTE, ARCAY
86;RUE DU STADE, ARCAY
86;RUE DE LA TOUCHE, ARCAY
86;RUE DU VILLIERS, ARCAY
86;CHE DU VILLIERS, ARCAY
86;RUE DE LA VOURENTE, ARCAY
86;RES MAURICE GUILLOTEAU, ARCHIGNY
86;AV DES ACADIENS, ARCHIGNY
86;RUE DU CHAMP DE FOIRE, ARCHIGNY
86;RUE CHARLES CLERTE, ARCHIGNY
86;CHE DU CHARREAU, ARCHIGNY
86;CHE DE LA CROIX CHARDON, ARCHIGNY
86;RUE DU DIX NEUF MARS 1962, ARCHIGNY
86;RUE DE LA FOSSE COPAIN, ARCHIGNY
86;RUE DES ERABLES, ARCHIGNY
86;PLE FREISTROFF, ARCHIGNY
86;CHE DES GAZILLIERES, ARCHIGNY
86;AV DES GAZILLIERES, ARCHIGNY
86;RUE GEORGES POUVREAU, ARCHIGNY
86;PL DU HUIT MAI, ARCHIGNY
86;RTE DE LA JARRIE, ARCHIGNY
86;IMP DES MARRONNIERS, ARCHIGNY
86;ALL DE MEMRAMCOOK, ARCHIGNY
86;CHEM DE MOGADOR, ARCHIGNY
86;PL DU ONZE NOVEMBRE, ARCHIGNY
86;RUE DE PARIS, ARCHIGNY
86;RUE ROGER FURGE, ARCHIGNY
86;RUE SAINT LOUIS DE KENT, ARCHIGNY
86;RTE DE TRAINEBOT, ARCHIGNY
86;RTE AMERICAINE, ASLONNES
86;RUE ANCIEN COMMERCE, ASLONNES
86;PL DE L ANCIENNE MAIRIE, ASLONNES
86;RUE DES ANCIENNES ECOLES, ASLONNES
86;CHE DE L'AUMONIER, ASLONNES
86;RUE DE LA BERLANDERIE, ASLONNES
86;RUE DE LA BERGERE, ASLONNES
86;PL DU CHAMP DE FOIRE, ASLONNES
86;RUE DES CHAMPS ROUGES, ASLONNES
86;RTE DE CHATEAU LARCHER, ASLONNES
86;RUE DES CHENEVIERES, ASLONNES
86;RUE DE LA COLONNERIE, ASLONNES
86;RUE DU CORDONNIER, ASLONNES
86;IMP DES COTEAUX, ASLONNES
86;CHE DE DANLOT, ASLONNES
86;RUE DES DEUX COMMUNES, ASLONNES
86;RUE DE LA DOUCE, ASLONNES
86;RUE DE L EGLISE, ASLONNES
86;CHE DE L'ETANG, ASLONNES
86;RUE DE LA FONTAINE BRUANT, ASLONNES
86;IMP DU FOUR, ASLONNES
86;RUE GAMBETTA, ASLONNES
86;CHE DES GILARDIERES, ASLONNES
86;RTE DE GIZAY, ASLONNES
86;IMP DU GOULET, ASLONNES
86;RUE DU GOULET, ASLONNES
86;IMP DE LA GRANGE, ASLONNES
86;RUE DES JARDINS DE PUYGRENIOUX, ASLONNES
86;RTE DE JOUARENNE, ASLONNES
86;RTE DE LAVERRE, ASLONNES
86;IMP DES LILAS, ASLONNES
86;RUE DU LAVOIR, ASLONNES
86;PL DE LA MAIRIE, ASLONNES
86;RUE PAUL PREAUX, ASLONNES
86;CHE DES PETITS PRES, ASLONNES
86;IMP DES PIE NOIRE, ASLONNES
86;RTE DE PORT LAVERRE, ASLONNES
86;IMP DE LA POUPARDIERE, ASLONNES
86;RUE DU PORTEAU, ASLONNES
86;CHE DU PIN, ASLONNES
86;IMP DU POIRE, ASLONNES
86;RUE DU PRESBYTERE, ASLONNES
86;RUE PRINCIPALE, ASLONNES
86;ALL DES PROMENEURS, ASLONNES
86;ALL DES PRUNUS, ASLONNES
86;RTE DU PRIEURE, ASLONNES
86;CHE DU PUITS, ASLONNES
86;RTE DE LA SARMANDIERE, ASLONNES
86;CHE DE ROCHEBOEUF, ASLONNES
86;IMP DU SENTIER, ASLONNES
86;RUE DE LA TOUCHE, ASLONNES
86;IMP DE LA TOUCHE, ASLONNES
86;CHE DES TEILLES, ASLONNES
86;RTE DE VAINTRAY, ASLONNES
86;RUE DES VERGERS, ASLONNES
86;RTE DE LA VILLEDIEU, ASLONNES
86;RTE DE VIVONNE, ASLONNES
86;VGE GAMAURY, ASNIERES-SUR-BLOUR
86;VGE LES VIEILLES FORGES, ASNIERES-SUR-BLOUR
86;VGE VILLEDON, ASNIERES-SUR-BLOUR
86;RTE DE LUCHAPT, ASNIERES-SUR-BLOUR
86;RTE DE LA MARECHAIRE, ASNIERES-SUR-BLOUR
86;RUE DU MARECHAL FERRAND, ASNIERES-SUR-BLOUR
86;RTE DE SAINT BARBANT, ASNIERES-SUR-BLOUR
86;RUE DES TONNELIERS, ASNIERES-SUR-BLOUR
86;HAM DE LA PARCELETTE, ASNOIS
86;HAM DE LA GORCE, ASNOIS
86;RUE DE LA CHAUSSEE, AULNAY
86;IMP DU GAULOIS, AULNAY
86;RUE DE MARTAIZE, AULNAY
86;RUE DE MONTS, AULNAY
86;IMP DU PUITS, AULNAY
86;RUE DE SAINT CLAIR, AULNAY
86;RUE DE TRIOU, AULNAY
86;RUE DE VATRE, AULNAY
86;IMP DES VENELLES, AULNAY
86;RES DE LA CROIX DES SAVIGNES, AVAILLES-EN-CHATELLERAULT
86;RES LE GRAND PAS, AVAILLES-EN-CHATELLERAULT
86;RUE D'AUNIS, AVAILLES-EN-CHATELLERAULT
86;RUE DE LA BARAUDIERE, AVAILLES-EN-CHATELLERAULT
86;ALL DU BAS CHABONNE, AVAILLES-EN-CHATELLERAULT
86;RUE DE LA BERJONNERIE, AVAILLES-EN-CHATELLERAULT
86;RUE DES BOUZEREAUX, AVAILLES-EN-CHATELLERAULT
86;RUE DU BUISSON, AVAILLES-EN-CHATELLERAULT
86;RUE DE CHABONNE, AVAILLES-EN-CHATELLERAULT
86;RTE DE CHAUVIGNY, AVAILLES-EN-CHATELLERAULT
86;ALL DES CAVES, AVAILLES-EN-CHATELLERAULT
86;RUE DU CHAMP CLERVAULT, AVAILLES-EN-CHATELLERAULT
86;IMP DU CHAMP CLERVAULT, AVAILLES-EN-CHATELLERAULT
86;ALL CHAMPS, AVAILLES-EN-CHATELLERAULT
86;RUE CHAMP ROCHE, AVAILLES-EN-CHATELLERAULT
86;RUE DE CHEMERY LES DEUX, AVAILLES-EN-CHATELLERAULT
86;RUE DES BOUVREUILS, AVAILLES-EN-CHATELLERAULT
86;RUE DES CHARDONNERETS, AVAILLES-EN-CHATELLERAULT
86;RUE DE LA CROIX BLANCHE, AVAILLES-EN-CHATELLERAULT
86;RUE ANTOINE DE ST EXUPERY, AVAILLES-EN-CHATELLERAULT
86;RUE LOUIS BLERIOT, AVAILLES-EN-CHATELLERAULT
86;RUE ROLAND GARROS, AVAILLES-EN-CHATELLERAULT
86;RUE DE L'EGLISE, AVAILLES-EN-CHATELLERAULT
86;ALL DE L'ETANG DU MARCHAIS, AVAILLES-EN-CHATELLERAULT
86;RUE DES FONBEURS, AVAILLES-EN-CHATELLERAULT
86;CHE DE LA GRANDE MOISSON, AVAILLES-EN-CHATELLERAULT
86;VOIE DE LA GRANDE MOISSON, AVAILLES-EN-CHATELLERAULT
86;ALL DE LA GRANGE NEUVE, AVAILLES-EN-CHATELLERAULT
86;ALL DU HAUT PLESSIS, AVAILLES-EN-CHATELLERAULT
86;ALL DE L'HERMITAGE, AVAILLES-EN-CHATELLERAULT
86;RUE DE L'HUILERIE, AVAILLES-EN-CHATELLERAULT
86;RUE DU HUIT MAI, AVAILLES-EN-CHATELLERAULT
86;RUE DU LIMOUSIN, AVAILLES-EN-CHATELLERAULT
86;RUE DU MAGNOU, AVAILLES-EN-CHATELLERAULT
86;RUE DU MARCHAIS, AVAILLES-EN-CHATELLERAULT
86;IMP DU MARCHAIS, AVAILLES-EN-CHATELLERAULT
86;ALL DE LA MARCHANDIERE, AVAILLES-EN-CHATELLERAULT
86;RUE DES MESANGES, AVAILLES-EN-CHATELLERAULT
86;IMP DES NAUDS, AVAILLES-EN-CHATELLERAULT
86;RUE DES NAUDS, AVAILLES-EN-CHATELLERAULT
86;RUE DU ONZE NOVEMBRE, AVAILLES-EN-CHATELLERAULT
86;RUE DES PAGES, AVAILLES-EN-CHATELLERAULT
86;RUE DE LA PAJARDERIE, AVAILLES-EN-CHATELLERAULT
86;RUE DES PEROLLES, AVAILLES-EN-CHATELLERAULT
86;RUE DU PERRON, AVAILLES-EN-CHATELLERAULT
86;RUE DES PINSONS, AVAILLES-EN-CHATELLERAULT
86;RUE DU PLESSIS, AVAILLES-EN-CHATELLERAULT
86;RUE DU POITOU, AVAILLES-EN-CHATELLERAULT
86;RUE DU PRESSOIR, AVAILLES-EN-CHATELLERAULT
86;RUE DE PRINCAY, AVAILLES-EN-CHATELLERAULT
86;RUE DU RABATE, AVAILLES-EN-CHATELLERAULT
86;ALL DES RANGES, AVAILLES-EN-CHATELLERAULT
86;PL RENE DESCARTES, AVAILLES-EN-CHATELLERAULT
86;RUE DES ROSSIGNOLS, AVAILLES-EN-CHATELLERAULT
86;RUE DE SAINTONGE, AVAILLES-EN-CHATELLERAULT
86;IMP DES SAVIGNES, AVAILLES-EN-CHATELLERAULT
86;RUE DES SAVIGNES, AVAILLES-EN-CHATELLERAULT
86;RUE DE LA THOMASSINIERE, AVAILLES-EN-CHATELLERAULT
86;RUE DU TIERS COLAS, AVAILLES-EN-CHATELLERAULT
86;RUE DE LA TOUR OYRE, AVAILLES-EN-CHATELLERAULT
86;CHE DU TRAINEBOT, AVAILLES-EN-CHATELLERAULT
86;RUE TREUILLE, AVAILLES-EN-CHATELLERAULT
86;RUE DES VARENNES, AVAILLES-EN-CHATELLERAULT
86;RUE DES ALOUETTES, AVAILLES-EN-CHATELLERAULT
86;IMP DES MURIERS, AVAILLES LIMOUZINE
86;PL ADRIEN BERNARD, AVAILLES LIMOUZINE
86;PL ADRIEN VEILLON, AVAILLES LIMOUZINE
86;RUE ADRIEN VEILLON, AVAILLES LIMOUZINE
86;RUE BAPTISTE MARCET, AVAILLES LIMOUZINE
86;CHE DU BLACHOU, AVAILLES LIMOUZINE
86;RUE DES CAMELIAS, AVAILLES LIMOUZINE
86;IMP DES CANETTES, AVAILLES LIMOUZINE
86;RUE DES CANETTES, AVAILLES LIMOUZINE
86;RUE DES CAVALIERS, AVAILLES LIMOUZINE
86;IMP DES CAVALIERS, AVAILLES LIMOUZINE
86;IMP DU CHATEAU, AVAILLES LIMOUZINE
86;RUE DU CHATEAU, AVAILLES LIMOUZINE
86;RUE DE CHEZ GUILLOT, AVAILLES LIMOUZINE
86;RUE DE CHEZ TIQUET, AVAILLES LIMOUZINE
86;RUE DU COMMERCE, AVAILLES LIMOUZINE
86;RTE DE CONFOLENS, AVAILLES LIMOUZINE
86;RUE DES DOUVES, AVAILLES LIMOUZINE
86;RUE DE L EGALITE, AVAILLES LIMOUZINE
86;RUE DE L EGLISE, AVAILLES LIMOUZINE
86;PL DE L EGLISE, AVAILLES LIMOUZINE
86;RUE FREYMING, AVAILLES LIMOUZINE
86;RUE DE LA GARE, AVAILLES LIMOUZINE
86;RUE GENEVIEVE PENICAULT, AVAILLES LIMOUZINE
86;RUE DES HORTENSIAS, AVAILLES LIMOUZINE
86;IMP DU 8 MAI 1945, AVAILLES LIMOUZINE
86;RUE DU HUIT MAI 1945, AVAILLES LIMOUZINE
86;RUE DES IRIS, AVAILLES LIMOUZINE
86;RTE DE L ISLE JOURDAIN, AVAILLES LIMOUZINE
86;PL DE LA LIBERTE, AVAILLES LIMOUZINE
86;RUE DE LA LIBERTE, AVAILLES LIMOUZINE
86;RUE DES LILAS, AVAILLES LIMOUZINE
86;PL DE LA MAIRIE, AVAILLES LIMOUZINE
86;RUE MAQUIS MAURICE, AVAILLES LIMOUZINE
86;IMP DU MARCHE, AVAILLES LIMOUZINE
86;CITE DE LA MOTHE, AVAILLES LIMOUZINE
86;RUE DU ONZE NOVEMBRE 1918, AVAILLES LIMOUZINE
86;IMP DES PINS, AVAILLES LIMOUZINE
86;CHE DU PORT, AVAILLES LIMOUZINE
86;RUE DU PORT, AVAILLES LIMOUZINE
86;RUE PRINCIPALE, AVAILLES LIMOUZINE
86;RTE DE PUY FROID, AVAILLES LIMOUZINE
86;RUE DE PUY FROID, AVAILLES LIMOUZINE
86;RUE RENE CASSIN, AVAILLES LIMOUZINE
86;RUE DE LA REPUBLIQUE, AVAILLES LIMOUZINE
86;RUE DE LA RESISTANCE, AVAILLES LIMOUZINE
86;RUE DES ROSIERS, AVAILLES LIMOUZINE
86;CITE SOUS LE PARC, AVAILLES LIMOUZINE
86;RUE DE LA TOUR, AVAILLES LIMOUZINE
86;PL DE LA VICTOIRE, AVAILLES LIMOUZINE
86;RUE DE LA VICTOIRE, AVAILLES LIMOUZINE
86;RUE DES VILLARS, AVAILLES LIMOUZINE
86;HAM DU CHATEAU, AVANTON
86;QUA DE LA GARE, AVANTON
86;HAM DE L'ASNIERE, AVANTON
86;HAM DE LA GORCE, AVANTON
86;HAM DE LA PARCELETTE, AVANTON
86;RUE DES ALLEES, AVANTON
86;CHE DES ACACIAS, AVANTON
86;RUE D ANJOU, AVANTON
86;IMP D'AQUITAINE, AVANTON
86;RUE D AUNIS, AVANTON
86;RUE DU BAIL, AVANTON
86;RTE DE LA BARDONNIERE, AVANTON
86;PL DU CEDRE, AVANTON
86;RUE DU CEDRE, AVANTON
86;RUE DE BERRY, AVANTON
86;RUE DES BOIS, AVANTON
86;RUE DU CARQUOIS, AVANTON
86;RUE DE BRETAGNE, AVANTON
86;RUE CHANTE PERDRIX, AVANTON
86;RTE DE CHASSENEUIL, AVANTON
86;RUE DU CHATEAU, AVANTON
86;RUE DES CHENEROTTES, AVANTON
86;RUE DU CLOS BEAUMONT, AVANTON
86;CHE DU CLOS DES TOURELLES, AVANTON
86;IMP DU CLOS FOLLET, AVANTON
86;RTE DE LA COUR D HENON, AVANTON
86;RUE DU 19 MARS 1962, AVANTON
86;PL DE L EGLISE, AVANTON
86;RUE DES FOSSES, AVANTON
86;RUE DE LA GARE, AVANTON
86;RUE DE LA GARENNE, AVANTON
86;RUE DES GRISSOIS, AVANTON
86;RUE DE LA HAUTE LANDE, AVANTON
86;RTE DE JARNET, AVANTON
86;RUE DES COSSES, AVANTON
86;RTE DE LA LANDE, AVANTON
86;RUE DU MAINE, AVANTON
86;RUE DU MANOIR, AVANTON
86;IMP DU CLOS DU MANOIR, AVANTON
86;RUE DU MIDI, AVANTON
86;RUE DES MURIERS, AVANTON
86;RTE DE NEUVILLE, AVANTON
86;RUE DE NORMANDIE, AVANTON
86;RUE DES NOYERS, AVANTON
86;RUE DE PACHE, AVANTON
86;RUE DU PENISSEAU, AVANTON
86;RUE DE LA PETITE GUERETTE, AVANTON
86;RTE DE POITIERS, AVANTON
86;IMP DU POITOU, AVANTON
86;RUE DE LA POSTE, AVANTON
86;RTE DE PREUILLY, AVANTON
86;RUE DE PROVENCE, AVANTON
86;RTE DE QUIET, AVANTON
86;IMP DE LA RATERIE, AVANTON
86;RUE DE LA RATERIE, AVANTON
86;RTE DE RICHELIEU, AVANTON
86;PL SAINT MANDE, AVANTON
86;RUE SAINT MANDE, AVANTON
86;RUE DE SAINTONGE, AVANTON
86;RUE DU STADE, AVANTON
86;IMP DE LA THIBAUDERIE, AVANTON
86;RUE DE LA THIBAUDERIE, AVANTON
86;RUE DE LA TONNELLE, AVANTON
